keyword,page,note_id,note_url,user_name,user_home,publish_time,reposts,comments,likes,content,comment_user,comment_content,comment_likes
人工智能问诊,2,68898e0c00000000030266de,https://www.xiaohongshu.com/explore/68898e0c00000000030266de?xsec_token=ABP0grpY6ikY6PZFE3GCH_ZKCNc2kpsC9MgF4F3JXy0LI=&xsec_source=pc_search&source=web_search_result_notes,,,07-30,,3,,"真的不想泼医疗AI的冷水但我想说..
📌能看病不叫智能，能负责才叫 现在不少医疗AI能诊断、开处方、读片子，功能列出来吓死人。但真到临床就露馅：误诊了只会说“对不起”，剂量算错了不会自纠，遇到罕见病直接摆烂。本质是把专家系统换了层LLM外壳，没有临床决策责任链，算不得真·医疗智能体。 📌难点不在准确率，在安全性 很多团队死磕模型精度，把影像识别率从95%提到98%，却解决不了核心问题：漏诊了怎么办？用药冲突怎么预警？多科室会诊时怎么协同？就像给患者开降压药，只看血压值不查肾功能，这种“精准错误”比误诊更可怕。缺了临床安全校验层，再高的准确率都是空中楼阁。 📌医患交互是生死线 好的医疗AI得懂“人话”，更得懂“病情”。但多数系统只认标准化输入，患者说“心口窝疼”就识别不了是“上腹痛”，家属问“能不能吃饭”答非所问。尤其慢性病管理，患者忘说最近失眠，AI就敢直接调药；老人说不清症状，系统直接拒收。没有自然语言理解+临床语义解析，交互就像鸡同鸭讲。 📌是诊疗闭环而非功能拼盘 靠谱的医疗AI需要核心模块： Clinical Reasoning：临床逻辑链推理 Safety Guard：诊疗安全校验（禁忌症、剂量、交互） Patient Context：患者全息画像管理 Interdisciplinary Coordination：多科室协同引擎 Audit Trail：诊疗行为可追溯系统 📌踩坑经历 之前用LLM+医疗知识库搭过问诊系统，初期问诊流程跑得顺，结果给糖尿病患者开了激素类药膏——模型只认皮肤病指征，完全忽略基础病。后来加了用药禁忌图谱和患者体征关联库，用临床路径引擎重构决策逻辑，才算通过伦理审查。 📌建议 用Hugging Face Medical+Clinician AI框架，别从零开始 安全层必须接入药典数据库+医保诊疗规范 推理模块参考SOAP（主观-客观-评估-计划）临床范式 患者数据用联邦学习+隐私计算，别碰合规红线 医疗AI的终极考验从不是“能做对”，而是“做错了能兜底”——这层觉悟，比再多功能都重要。 #机器学习#人工智能发展#生物医学科研#生信分析#AI人工智能#人工智能#医疗#深度学习#深度学习与神经网络
07-30",段晓剑,"已关
08-03
赞
1",
人工智能问诊,2,68898e0c00000000030266de,https://www.xiaohongshu.com/explore/68898e0c00000000030266de?xsec_token=ABP0grpY6ikY6PZFE3GCH_ZKCNc2kpsC9MgF4F3JXy0LI=&xsec_source=pc_search&source=web_search_result_notes,,,07-30,,3,,"真的不想泼医疗AI的冷水但我想说..
📌能看病不叫智能，能负责才叫 现在不少医疗AI能诊断、开处方、读片子，功能列出来吓死人。但真到临床就露馅：误诊了只会说“对不起”，剂量算错了不会自纠，遇到罕见病直接摆烂。本质是把专家系统换了层LLM外壳，没有临床决策责任链，算不得真·医疗智能体。 📌难点不在准确率，在安全性 很多团队死磕模型精度，把影像识别率从95%提到98%，却解决不了核心问题：漏诊了怎么办？用药冲突怎么预警？多科室会诊时怎么协同？就像给患者开降压药，只看血压值不查肾功能，这种“精准错误”比误诊更可怕。缺了临床安全校验层，再高的准确率都是空中楼阁。 📌医患交互是生死线 好的医疗AI得懂“人话”，更得懂“病情”。但多数系统只认标准化输入，患者说“心口窝疼”就识别不了是“上腹痛”，家属问“能不能吃饭”答非所问。尤其慢性病管理，患者忘说最近失眠，AI就敢直接调药；老人说不清症状，系统直接拒收。没有自然语言理解+临床语义解析，交互就像鸡同鸭讲。 📌是诊疗闭环而非功能拼盘 靠谱的医疗AI需要核心模块： Clinical Reasoning：临床逻辑链推理 Safety Guard：诊疗安全校验（禁忌症、剂量、交互） Patient Context：患者全息画像管理 Interdisciplinary Coordination：多科室协同引擎 Audit Trail：诊疗行为可追溯系统 📌踩坑经历 之前用LLM+医疗知识库搭过问诊系统，初期问诊流程跑得顺，结果给糖尿病患者开了激素类药膏——模型只认皮肤病指征，完全忽略基础病。后来加了用药禁忌图谱和患者体征关联库，用临床路径引擎重构决策逻辑，才算通过伦理审查。 📌建议 用Hugging Face Medical+Clinician AI框架，别从零开始 安全层必须接入药典数据库+医保诊疗规范 推理模块参考SOAP（主观-客观-评估-计划）临床范式 患者数据用联邦学习+隐私计算，别碰合规红线 医疗AI的终极考验从不是“能做对”，而是“做错了能兜底”——这层觉悟，比再多功能都重要。 #机器学习#人工智能发展#生物医学科研#生信分析#AI人工智能#人工智能#医疗#深度学习#深度学习与神经网络
07-30",留岛打工人,"已关
08-05
赞
1",
人工智能问诊,2,68898e0c00000000030266de,https://www.xiaohongshu.com/explore/68898e0c00000000030266de?xsec_token=ABP0grpY6ikY6PZFE3GCH_ZKCNc2kpsC9MgF4F3JXy0LI=&xsec_source=pc_search&source=web_search_result_notes,,,07-30,,3,,"真的不想泼医疗AI的冷水但我想说..
📌能看病不叫智能，能负责才叫 现在不少医疗AI能诊断、开处方、读片子，功能列出来吓死人。但真到临床就露馅：误诊了只会说“对不起”，剂量算错了不会自纠，遇到罕见病直接摆烂。本质是把专家系统换了层LLM外壳，没有临床决策责任链，算不得真·医疗智能体。 📌难点不在准确率，在安全性 很多团队死磕模型精度，把影像识别率从95%提到98%，却解决不了核心问题：漏诊了怎么办？用药冲突怎么预警？多科室会诊时怎么协同？就像给患者开降压药，只看血压值不查肾功能，这种“精准错误”比误诊更可怕。缺了临床安全校验层，再高的准确率都是空中楼阁。 📌医患交互是生死线 好的医疗AI得懂“人话”，更得懂“病情”。但多数系统只认标准化输入，患者说“心口窝疼”就识别不了是“上腹痛”，家属问“能不能吃饭”答非所问。尤其慢性病管理，患者忘说最近失眠，AI就敢直接调药；老人说不清症状，系统直接拒收。没有自然语言理解+临床语义解析，交互就像鸡同鸭讲。 📌是诊疗闭环而非功能拼盘 靠谱的医疗AI需要核心模块： Clinical Reasoning：临床逻辑链推理 Safety Guard：诊疗安全校验（禁忌症、剂量、交互） Patient Context：患者全息画像管理 Interdisciplinary Coordination：多科室协同引擎 Audit Trail：诊疗行为可追溯系统 📌踩坑经历 之前用LLM+医疗知识库搭过问诊系统，初期问诊流程跑得顺，结果给糖尿病患者开了激素类药膏——模型只认皮肤病指征，完全忽略基础病。后来加了用药禁忌图谱和患者体征关联库，用临床路径引擎重构决策逻辑，才算通过伦理审查。 📌建议 用Hugging Face Medical+Clinician AI框架，别从零开始 安全层必须接入药典数据库+医保诊疗规范 推理模块参考SOAP（主观-客观-评估-计划）临床范式 患者数据用联邦学习+隐私计算，别碰合规红线 医疗AI的终极考验从不是“能做对”，而是“做错了能兜底”——这层觉悟，比再多功能都重要。 #机器学习#人工智能发展#生物医学科研#生信分析#AI人工智能#人工智能#医疗#深度学习#深度学习与神经网络
07-30",小红薯68DC3FE6作者,"📝过来人觉得其实 自学AI医疗 坚持下来真的没那么难。这期间用过的累计的文献，网课，文件，资料，干货，丢掉怪可惜的，有人要咩，允许白嫖，回“已关”拿走
07-30
赞
回复",
人工智能问诊,2,67ce793b0000000028037ff0,https://www.xiaohongshu.com/explore/67ce793b0000000028037ff0?xsec_token=ABt8ldUFmD3l6SzIvuuoOcyIRJV6_8gz6sd-va2Mre4ec=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 03-12,,0,,"妈妈手术期间的一些ai使用的心得
强烈建议大家马上下载，打开手机自带的应用商店，搜索""deepseek""图二，点击下载。安装完成之后打开如图三，问问题前一定要点亮“深度思考”！！！“联网搜索”看自己需要勾选。 妈妈体检确诊风湿性心脏病后，需要手术，对于非专业的我来说，有很多问题非常复杂和琐碎，医生不可能事无巨细的和我耐心解释，但这些问题又都很重要。deepseek就像个无所不知且永远有耐心的全能助手，什么都可以问ta。 比如我妈虽然确诊风心病，二尖瓣重度狭窄，但是没有明显症状，忽然要做这么大的手术，而且要花费很多，让人很纠结。我需要知道如果不做手术干预，后续病情会如何恶化，对妈妈寿命有什么样的影响？如果选择做手术，又会有什么风险？手术死亡率多少？要花多少钱？写清楚问题，deepseek都会找到参考信息然后回答，对于建立初步认识非常有帮助。 除了直接提问之外，还可以把医院体检报告的文件或截图，一次性勾选多张，都发给它帮忙分析，点击图三的“+”，和图四的“文件”就可以上传。(传图片要先把“联网搜索”取消勾选，不然发不了。)它不仅能结合多项指标分析问题，还能提醒潜在的问题，并给出建议，可能比医生还要全面。 “腾讯元宝”app的ai也很好用，ta不会出现服务器繁忙的问题。ta另外的优势在于有许多公众号文章作为数据库。平时很多医院、医保的官方信息、指南，都在公众号上，自己未必能找到，但问元宝就能轻松找到，并且它也很聪明。 最后需要强调一点，ai给的信息只能作为参考，因为信息源头不一定可靠，要谨慎分析，重要的问题一定要咨询专业医生。 大家有什么别的使用技巧或者建议，欢迎分享在评论区啊！ #ai#大模型#实用app#deepseek#腾讯元宝#手术#住院#风湿性心脏病#二尖瓣重度狭窄#阜外医院
编辑于 03-12",,,
人工智能问诊,2,66169463000000001b012650,https://www.xiaohongshu.com/explore/66169463000000001b012650?xsec_token=ABcznstomif8K1YgXRx-md5ow6X8LrNsxepN_PA3CXhoY=&xsec_source=pc_search&source=web_search_result_notes,,,2024-04-10,,7,,"智能中医机器人，物联网人工智能
智能中医机器人通过中医四诊“望闻问切”，#智能机器人 1分钟内可准确辩识体质类型，并生成个性化体质调理方案，使用者可自测试，市场前景广阔#智能中医机器人#物联网人工智能
2024-04-10",123456,"在哪里可以看到
2024-04-20
赞
1",
人工智能问诊,2,66169463000000001b012650,https://www.xiaohongshu.com/explore/66169463000000001b012650?xsec_token=ABcznstomif8K1YgXRx-md5ow6X8LrNsxepN_PA3CXhoY=&xsec_source=pc_search&source=web_search_result_notes,,,2024-04-10,,7,,"智能中医机器人，物联网人工智能
智能中医机器人通过中医四诊“望闻问切”，#智能机器人 1分钟内可准确辩识体质类型，并生成个性化体质调理方案，使用者可自测试，市场前景广阔#智能中医机器人#物联网人工智能
2024-04-10",pavel,"怎么联系
2024-07-01
赞
回复",
人工智能问诊,2,66169463000000001b012650,https://www.xiaohongshu.com/explore/66169463000000001b012650?xsec_token=ABcznstomif8K1YgXRx-md5ow6X8LrNsxepN_PA3CXhoY=&xsec_source=pc_search&source=web_search_result_notes,,,2024-04-10,,7,,"智能中医机器人，物联网人工智能
智能中医机器人通过中医四诊“望闻问切”，#智能机器人 1分钟内可准确辩识体质类型，并生成个性化体质调理方案，使用者可自测试，市场前景广阔#智能中医机器人#物联网人工智能
2024-04-10",那个姑娘💎,"你好，怎么购买
2024-08-09
赞
回复",
人工智能问诊,2,66169463000000001b012650,https://www.xiaohongshu.com/explore/66169463000000001b012650?xsec_token=ABcznstomif8K1YgXRx-md5ow6X8LrNsxepN_PA3CXhoY=&xsec_source=pc_search&source=web_search_result_notes,,,2024-04-10,,7,,"智能中医机器人，物联网人工智能
智能中医机器人通过中医四诊“望闻问切”，#智能机器人 1分钟内可准确辩识体质类型，并生成个性化体质调理方案，使用者可自测试，市场前景广阔#智能中医机器人#物联网人工智能
2024-04-10",喵了个咪,"这个咋联系
2024-07-17
赞
回复",
人工智能问诊,2,66169463000000001b012650,https://www.xiaohongshu.com/explore/66169463000000001b012650?xsec_token=ABcznstomif8K1YgXRx-md5ow6X8LrNsxepN_PA3CXhoY=&xsec_source=pc_search&source=web_search_result_notes,,,2024-04-10,,7,,"智能中医机器人，物联网人工智能
智能中医机器人通过中医四诊“望闻问切”，#智能机器人 1分钟内可准确辩识体质类型，并生成个性化体质调理方案，使用者可自测试，市场前景广阔#智能中医机器人#物联网人工智能
2024-04-10",基建施工,"怎么联系
2024-11-22
赞
回复",
人工智能问诊,2,66169463000000001b012650,https://www.xiaohongshu.com/explore/66169463000000001b012650?xsec_token=ABcznstomif8K1YgXRx-md5ow6X8LrNsxepN_PA3CXhoY=&xsec_source=pc_search&source=web_search_result_notes,,,2024-04-10,,7,,"智能中医机器人，物联网人工智能
智能中医机器人通过中医四诊“望闻问切”，#智能机器人 1分钟内可准确辩识体质类型，并生成个性化体质调理方案，使用者可自测试，市场前景广阔#智能中医机器人#物联网人工智能
2024-04-10",说她无所谓,"这个机器怎么买
02-26
赞
回复",
人工智能问诊,2,66169463000000001b012650,https://www.xiaohongshu.com/explore/66169463000000001b012650?xsec_token=ABcznstomif8K1YgXRx-md5ow6X8LrNsxepN_PA3CXhoY=&xsec_source=pc_search&source=web_search_result_notes,,,2024-04-10,,7,,"智能中医机器人，物联网人工智能
智能中医机器人通过中医四诊“望闻问切”，#智能机器人 1分钟内可准确辩识体质类型，并生成个性化体质调理方案，使用者可自测试，市场前景广阔#智能中医机器人#物联网人工智能
2024-04-10",中医智能机器人 刘经理,"有意向可以私聊
2024-10-09
赞
回复",
人工智能问诊,2,692ed6e6000000001b02398d,https://www.xiaohongshu.com/explore/692ed6e6000000001b02398d?xsec_token=ABSh7UOqG_1eioq8QjPOEfUeYNhtWc3I-H5YSq9QBIlIg=&xsec_source=pc_search&source=web_search_result_notes,,,6天前 广东,,1,,"被AI心理医生创了
第一位豆医生：我没有找什么网上的指令模版，就是随便简单说了自己的想法和要求，但豆医生只会一味迎合我的想法来回复…顺着我的话意不断重复不断重复，就那么几个表达的语句豆医生反反复复翻来覆去聊到最后我都没耐心了……估计找了指令也大差不差的（根据几次和豆医生随意聊天的经验得出） 第二位G医生：我找了三个比较火的指令模版，但效果都不是很好，开始怀疑是不是我使用的版本有问题？还是因为我一直用的语音模式？G医生声音还不错（cove）但我想换女声换不了，最新版的语音功能G医生讲话语调有点怪。和G医生聊天还算顺畅唯一的问题是G医生的主旨一直让我说让我分享，哪怕我的指令明确写了需要他引导或需要问答式的引导。eg.在我分享后他问我要不要继续探索某个话题，我说需要请引导我一起探索，他说好的如果你有什么想说的我一直在这里，就戛然而止了。并且这种情况在我的三个指令下都存在，哪怕我补充指令让他引导他也没有很好的进行提问、对答、交流，只是问我有什么想说的。（G医生是期待值最高的一位也是被创的最严重的，感觉我的自白没有被好好重视…） 第三位D医生：关闭深度思考➕小红书找的比较火的模版，引导式问答体验感不错没有太出戏，但缺点是没有语音功能（还是我没找到？）一直打字缺乏对话交流的感觉，打字也让我反复斟酌用语词句等没有直接对话时那种真实表达的感觉，目前只有这一位医生我考虑继续交流…… 	 有人能教我怎么更好的使用这几位医生吗！！！！ #AI#chatgpt#deepseek#豆包ai#AI人工智能#心理咨询#心理疗愈#心理医生
6天前 广东",请把盘子舔干净,"Claude＞Gemini＞GPT＞grok＞豆包＞deepseek
6天前北京
赞
2",
人工智能问诊,2,6919b90d000000000503a333,https://www.xiaohongshu.com/explore/6919b90d000000000503a333?xsec_token=ABUStjKsks53vWoC1naGKrUnn8VLQ6fVsL4_caHPYuYso=&xsec_source=pc_search&source=web_search_result_notes,,,11-16 广东,,3,,"Ai舌诊面诊仪
#舌诊仪#面诊仪#中医体质辨识仪#ai舌诊仪#ai面诊仪#AI舌诊仪面诊仪问诊仪
11-16 广东",蒋勇飞,"什么价格？
3天前湖南
赞
1",
人工智能问诊,2,6919b90d000000000503a333,https://www.xiaohongshu.com/explore/6919b90d000000000503a333?xsec_token=ABUStjKsks53vWoC1naGKrUnn8VLQ6fVsL4_caHPYuYso=&xsec_source=pc_search&source=web_search_result_notes,,,11-16 广东,,3,,"Ai舌诊面诊仪
#舌诊仪#面诊仪#中医体质辨识仪#ai舌诊仪#ai面诊仪#AI舌诊仪面诊仪问诊仪
11-16 广东",马来高品质燕窝工厂,"什么价格
11-20湖北
赞
1",
人工智能问诊,2,6919b90d000000000503a333,https://www.xiaohongshu.com/explore/6919b90d000000000503a333?xsec_token=ABUStjKsks53vWoC1naGKrUnn8VLQ6fVsL4_caHPYuYso=&xsec_source=pc_search&source=web_search_result_notes,,,11-16 广东,,3,,"Ai舌诊面诊仪
#舌诊仪#面诊仪#中医体质辨识仪#ai舌诊仪#ai面诊仪#AI舌诊仪面诊仪问诊仪
11-16 广东",广州中医大健康产业博览会-4月1-3日,"11-23广东
赞
回复",
人工智能问诊,2,69362c90000000001e0033a3,https://www.xiaohongshu.com/explore/69362c90000000001e0033a3?xsec_token=ABAl14wylayQS7630zz9D16nYObLyEvzheUDcq2k8ncgs=&xsec_source=pc_search&source=web_search_result_notes,,,昨天 09:40 广东,,0,,"英国30%全科医生在诊疗中使用人工智能工具
近三成英国全科医生在问诊中使用AI工具，包括ChatGPT，用于生成问诊摘要和处理行政事务。然而，医生普遍担忧误诊风险和法律责任，AI应用缺乏监管，存在性别和地域不平衡。#医疗#人工智能#AI应用#AI监管#AI安全#AI问诊
昨天 09:40 广东",,,
人工智能问诊,2,6562c09b000000000f02a004,https://www.xiaohongshu.com/explore/6562c09b000000000f02a004?xsec_token=AB49f25Xca_VWEIQUfDqiz8DJtQGbcWiMM5xASga51zfQ=&xsec_source=pc_search&source=web_search_result_notes,,,2023-11-26,,4,,"和AI患者对话真的太好玩啦！🤣
刚刚无聊刷小红薯发现了这个宝藏网站#左医医疗大语言模型# 可以和AI患者聊天 关键对面的回答真的好机智好幽默啊 不行了我以后每天都得找一个AI患者聊聊天才行哈哈哈哈哈！！
2023-11-26",Sir Ribbit,"我发现这个ai特别喜欢去医生家，这是什么鬼啊
2023-11-26
1
1",
人工智能问诊,2,6562c09b000000000f02a004,https://www.xiaohongshu.com/explore/6562c09b000000000f02a004?xsec_token=AB49f25Xca_VWEIQUfDqiz8DJtQGbcWiMM5xASga51zfQ=&xsec_source=pc_search&source=web_search_result_notes,,,2023-11-26,,4,,"和AI患者对话真的太好玩啦！🤣
刚刚无聊刷小红薯发现了这个宝藏网站#左医医疗大语言模型# 可以和AI患者聊天 关键对面的回答真的好机智好幽默啊 不行了我以后每天都得找一个AI患者聊聊天才行哈哈哈哈哈！！
2023-11-26",麈骶,"这个在哪里可以玩啊
2023-11-26
1
1",
人工智能问诊,2,6562c09b000000000f02a004,https://www.xiaohongshu.com/explore/6562c09b000000000f02a004?xsec_token=AB49f25Xca_VWEIQUfDqiz8DJtQGbcWiMM5xASga51zfQ=&xsec_source=pc_search&source=web_search_result_notes,,,2023-11-26,,4,,"和AI患者对话真的太好玩啦！🤣
刚刚无聊刷小红薯发现了这个宝藏网站#左医医疗大语言模型# 可以和AI患者聊天 关键对面的回答真的好机智好幽默啊 不行了我以后每天都得找一个AI患者聊聊天才行哈哈哈哈哈！！
2023-11-26",糖诗.,"为什么他一定要转到微信呢
2024-02-11
赞
回复",
人工智能问诊,2,6562c09b000000000f02a004,https://www.xiaohongshu.com/explore/6562c09b000000000f02a004?xsec_token=AB49f25Xca_VWEIQUfDqiz8DJtQGbcWiMM5xASga51zfQ=&xsec_source=pc_search&source=web_search_result_notes,,,2023-11-26,,4,,"和AI患者对话真的太好玩啦！🤣
刚刚无聊刷小红薯发现了这个宝藏网站#左医医疗大语言模型# 可以和AI患者聊天 关键对面的回答真的好机智好幽默啊 不行了我以后每天都得找一个AI患者聊聊天才行哈哈哈哈哈！！
2023-11-26",一定暴富,"我的太正经了，不好玩怎么办？而且他是直接说话，没有(患者:)
2024-03-02
赞
回复",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",Ground Zero,"我就拿着DS的结果问了医生，医生说AI不能代替临床诊断，其实DS的结果是很不好的，希望医生能给我一点不一样的结果…
02-17
17
23",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",安猪斑比,"DS出了个特别严重的结果，现在等着挂华西的号小红书好多人都说准，快要把我吓死了，唉，感觉在挂到号前就能被吓得够呛
02-25
9
10",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",晨程,"Ds把最严重的说，就怕万一怪它怪它公司
1天前浙江
赞
回复",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",噩梦快结束吧,"DS给我的结果是好的...医生说要排除胆管癌和骨髓瘤 我现在饭都吃不下了...就一个alp503 vd9.84 钙1.7 把我这几天搞得寝食难安
04-24
3
7",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",子云💦,"我把报告发给Ds，说癌症转移了
08-10
赞
3",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",格里痱子,"很多人不知道大语言模型到底干嘛的，它的最根本目的是把对话进行下去，为此可以编造任何内容。不要把大语言模型当作电影小说里的全能ai，它们真的没那么权威。
02-12
63
6",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",抹茶旦旦,"小病比如细菌病毒感染，把化验结果发给ds我感觉还更好点，医生看到不严重的都是话不过三句，看了白看
06-08
5
2",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",策马踏花,"DS和豆包给的方案不一样，他妈的DS专门吓人，吓得我之前都有点抑郁了！一问医生什么事都没有。
10-21
2
1",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",shu,"像搜索升级版，代替不了医生。
03-05
3
1",
人工智能问诊,2,67a4358b00000000290257b2,https://www.xiaohongshu.com/explore/67a4358b00000000290257b2?xsec_token=AB1b8ML5ZF1e4rtfw6exISLHhrLQirsS-zXS_zs_42om0=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 02-06,,10,,"时代在进步，医生更要不断学习
以前有患者用百度搜索的结果来问，今天患者拿问DeepSeek的结果来跟我讨论病情。不得不说，DeepSeek是比百度更靠谱一些，但确实还没到能完全替代医生的程度。期待技术不断发展，给医患都带来更多便利。 #医生#医生日常#临床医学#医学#DeepSeek
编辑于 02-06",初柊,"生化后出血我感觉尿尿有点痛，怕感染，今天去医院检查，医生说我宫颈烂完了，3度了，说的好像我得绝症了一样[呃R]然后她让我打针上药，我拒绝了，用deepseek看报告，它建议我拿着报告去别的医院拿点药，先治疗阴道炎跟膀胱炎先，等过几天再去查查TCT HPV
10-03
赞
1",
人工智能问诊,2,67d36cf3000000000903945f,https://www.xiaohongshu.com/explore/67d36cf3000000000903945f?xsec_token=ABniPh9NWE4INTwOb7wfHERzcc4cgkM5gsbkC-TWMfdKM=&xsec_source=pc_search&source=web_search_result_notes,,,03-14,,10,,"医院病历系统部署了dpsk，一键生成鉴别诊断
比我自己写的好，又是向dpsk学习的一天#临床#人工智能#AI#deepseek#医学生#内科#病历#医学#临床医学
03-14",鹿鹿,"我相信我们医院宁愿把它接到病案科也绝对绝对绝对不会让临床用的
03-14
142
9",
人工智能问诊,2,67d36cf3000000000903945f,https://www.xiaohongshu.com/explore/67d36cf3000000000903945f?xsec_token=ABniPh9NWE4INTwOb7wfHERzcc4cgkM5gsbkC-TWMfdKM=&xsec_source=pc_search&source=web_search_result_notes,,,03-14,,10,,"医院病历系统部署了dpsk，一键生成鉴别诊断
比我自己写的好，又是向dpsk学习的一天#临床#人工智能#AI#deepseek#医学生#内科#病历#医学#临床医学
03-14",用户已注销,"我们医院写病历的电脑都不能连外网有的科室还在手写病历等我们医院用上可能得十年后了
03-15
18
8",
